Gene_Symbol,Mapping_Status,Platform_Source
GENE_665,Shared,GPL570 & GPL96
GENE_666,Shared,GPL570 & GPL96
GENE_667,Shared,GPL570 & GPL96
GENE_668,Shared,GPL570 & GPL96
GENE_669,Shared,GPL570 & GPL96
GENE_670,Shared,GPL570 & GPL96
GENE_671,Shared,GPL570 & GPL96
GENE_672,Shared,GPL570 & GPL96
GENE_673,Shared,GPL570 & GPL96
GENE_674,Shared,GPL570 & GPL96
GENE_675,Shared,GPL570 & GPL96
GENE_676,Shared,GPL570 & GPL96
GENE_677,Shared,GPL570 & GPL96
GENE_678,Shared,GPL570 & GPL96
GENE_679,Shared,GPL570 & GPL96
GENE_680,Shared,GPL570 & GPL96
GENE_681,Shared,GPL570 & GPL96
GENE_682,Shared,GPL570 & GPL96
GENE_683,Shared,GPL570 & GPL96
GENE_684,Shared,GPL570 & GPL96
GENE_685,Shared,GPL570 & GPL96
GENE_686,Shared,GPL570 & GPL96
GENE_687,Shared,GPL570 & GPL96
GENE_688,Shared,GPL570 & GPL96
GENE_689,Shared,GPL570 & GPL96
GENE_690,Shared,GPL570 & GPL96
GENE_691,Shared,GPL570 & GPL96
GENE_692,Shared,GPL570 & GPL96
GENE_693,Shared,GPL570 & GPL96
GENE_694,Shared,GPL570 & GPL96
GENE_695,Shared,GPL570 & GPL96
GENE_696,Shared,GPL570 & GPL96
GENE_697,Shared,GPL570 & GPL96
GENE_698,Shared,GPL570 & GPL96
GENE_699,Shared,GPL570 & GPL96
GENE_700,Shared,GPL570 & GPL96
GENE_701,Shared,GPL570 & GPL96
GENE_702,Shared,GPL570 & GPL96
GENE_703,Shared,GPL570 & GPL96
GENE_704,Shared,GPL570 & GPL96
GENE_705,Shared,GPL570 & GPL96
GENE_706,Shared,GPL570 & GPL96
GENE_707,Shared,GPL570 & GPL96
GENE_708,Shared,GPL570 & GPL96
GENE_709,Shared,GPL570 & GPL96
GENE_710,Shared,GPL570 & GPL96
GENE_711,Shared,GPL570 & GPL96
GENE_712,Shared,GPL570 & GPL96
GENE_713,Shared,GPL570 & GPL96
GENE_714,Shared,GPL570 & GPL96
GENE_715,Shared,GPL570 & GPL96
GENE_716,Shared,GPL570 & GPL96
GENE_717,Shared,GPL570 & GPL96
GENE_718,Shared,GPL570 & GPL96
GENE_719,Shared,GPL570 & GPL96
GENE_720,Shared,GPL570 & GPL96
GENE_721,Shared,GPL570 & GPL96
GENE_722,Shared,GPL570 & GPL96
GENE_723,Shared,GPL570 & GPL96
GENE_724,Shared,GPL570 & GPL96
GENE_725,Shared,GPL570 & GPL96
GENE_726,Shared,GPL570 & GPL96
GENE_727,Shared,GPL570 & GPL96
GENE_728,Shared,GPL570 & GPL96
GENE_729,Shared,GPL570 & GPL96
GENE_730,Shared,GPL570 & GPL96
GENE_731,Shared,GPL570 & GPL96
GENE_732,Shared,GPL570 & GPL96
GENE_733,Shared,GPL570 & GPL96
GENE_734,Shared,GPL570 & GPL96
GENE_735,Shared,GPL570 & GPL96
GENE_736,Shared,GPL570 & GPL96
GENE_737,Shared,GPL570 & GPL96
GENE_738,Shared,GPL570 & GPL96
GENE_739,Shared,GPL570 & GPL96
GENE_740,Shared,GPL570 & GPL96
GENE_741,Shared,GPL570 & GPL96
GENE_742,Shared,GPL570 & GPL96
GENE_743,Shared,GPL570 & GPL96
GENE_744,Shared,GPL570 & GPL96
GENE_745,Shared,GPL570 & GPL96
GENE_746,Shared,GPL570 & GPL96
GENE_747,Shared,GPL570 & GPL96
GENE_748,Shared,GPL570 & GPL96
GENE_749,Shared,GPL570 & GPL96
GENE_750,Shared,GPL570 & GPL96
GENE_751,Shared,GPL570 & GPL96
GENE_752,Shared,GPL570 & GPL96
GENE_753,Shared,GPL570 & GPL96
GENE_754,Shared,GPL570 & GPL96
GENE_755,Shared,GPL570 & GPL96
GENE_756,Shared,GPL570 & GPL96
GENE_757,Shared,GPL570 & GPL96
GENE_758,Shared,GPL570 & GPL96
GENE_759,Shared,GPL570 & GPL96
GENE_760,Shared,GPL570 & GPL96
GENE_761,Shared,GPL570 & GPL96
GENE_762,Shared,GPL570 & GPL96
GENE_763,Shared,GPL570 & GPL96
GENE_764,Shared,GPL570 & GPL96
GENE_765,Shared,GPL570 & GPL96
GENE_766,Shared,GPL570 & GPL96
GENE_767,Shared,GPL570 & GPL96
GENE_768,Shared,GPL570 & GPL96
GENE_769,Shared,GPL570 & GPL96
GENE_770,Shared,GPL570 & GPL96
GENE_771,Shared,GPL570 & GPL96
GENE_772,Shared,GPL570 & GPL96
GENE_773,Shared,GPL570 & GPL96
GENE_774,Shared,GPL570 & GPL96
GENE_775,Shared,GPL570 & GPL96
GENE_776,Shared,GPL570 & GPL96
GENE_777,Shared,GPL570 & GPL96
GENE_778,Shared,GPL570 & GPL96
GENE_779,Shared,GPL570 & GPL96
GENE_780,Shared,GPL570 & GPL96
GENE_781,Shared,GPL570 & GPL96
GENE_782,Shared,GPL570 & GPL96
GENE_783,Shared,GPL570 & GPL96
GENE_784,Shared,GPL570 & GPL96
GENE_785,Shared,GPL570 & GPL96
GENE_786,Shared,GPL570 & GPL96
GENE_787,Shared,GPL570 & GPL96
GENE_788,Shared,GPL570 & GPL96
GENE_789,Shared,GPL570 & GPL96
GENE_790,Shared,GPL570 & GPL96
GENE_791,Shared,GPL570 & GPL96
GENE_792,Shared,GPL570 & GPL96
GENE_793,Shared,GPL570 & GPL96
GENE_794,Shared,GPL570 & GPL96
GENE_795,Shared,GPL570 & GPL96
GENE_796,Shared,GPL570 & GPL96
GENE_797,Shared,GPL570 & GPL96
GENE_798,Shared,GPL570 & GPL96
GENE_799,Shared,GPL570 & GPL96
GENE_800,Shared,GPL570 & GPL96
GENE_801,Shared,GPL570 & GPL96
GENE_802,Shared,GPL570 & GPL96
GENE_803,Shared,GPL570 & GPL96
GENE_804,Shared,GPL570 & GPL96
GENE_805,Shared,GPL570 & GPL96
GENE_806,Shared,GPL570 & GPL96
GENE_807,Shared,GPL570 & GPL96
GENE_808,Shared,GPL570 & GPL96
GENE_809,Shared,GPL570 & GPL96
GENE_810,Shared,GPL570 & GPL96
GENE_811,Shared,GPL570 & GPL96
GENE_812,Shared,GPL570 & GPL96
GENE_813,Shared,GPL570 & GPL96
GENE_814,Shared,GPL570 & GPL96
GENE_815,Shared,GPL570 & GPL96
GENE_816,Shared,GPL570 & GPL96
GENE_817,Shared,GPL570 & GPL96
GENE_818,Shared,GPL570 & GPL96
GENE_819,Shared,GPL570 & GPL96
GENE_820,Shared,GPL570 & GPL96
GENE_821,Shared,GPL570 & GPL96
GENE_822,Shared,GPL570 & GPL96
GENE_823,Shared,GPL570 & GPL96
GENE_824,Shared,GPL570 & GPL96
GENE_825,Shared,GPL570 & GPL96
GENE_826,Shared,GPL570 & GPL96
GENE_827,Shared,GPL570 & GPL96
GENE_828,Shared,GPL570 & GPL96
GENE_829,Shared,GPL570 & GPL96
GENE_830,Shared,GPL570 & GPL96
GENE_831,Shared,GPL570 & GPL96
GENE_832,Shared,GPL570 & GPL96
GENE_833,Shared,GPL570 & GPL96
GENE_834,Shared,GPL570 & GPL96
GENE_835,Shared,GPL570 & GPL96
GENE_836,Shared,GPL570 & GPL96
GENE_837,Shared,GPL570 & GPL96
GENE_838,Shared,GPL570 & GPL96
GENE_839,Shared,GPL570 & GPL96
GENE_840,Shared,GPL570 & GPL96
GENE_841,Shared,GPL570 & GPL96
GENE_842,Shared,GPL570 & GPL96
GENE_843,Shared,GPL570 & GPL96
GENE_844,Shared,GPL570 & GPL96
GENE_845,Shared,GPL570 & GPL96
GENE_846,Shared,GPL570 & GPL96
GENE_847,Shared,GPL570 & GPL96
GENE_848,Shared,GPL570 & GPL96
GENE_849,Shared,GPL570 & GPL96
GENE_850,Shared,GPL570 & GPL96
GENE_851,Shared,GPL570 & GPL96
GENE_852,Shared,GPL570 & GPL96
GENE_853,Shared,GPL570 & GPL96
GENE_854,Shared,GPL570 & GPL96
GENE_855,Shared,GPL570 & GPL96
GENE_856,Shared,GPL570 & GPL96
GENE_857,Shared,GPL570 & GPL96
GENE_858,Shared,GPL570 & GPL96
GENE_859,Shared,GPL570 & GPL96
GENE_860,Shared,GPL570 & GPL96
GENE_861,Shared,GPL570 & GPL96
GENE_862,Shared,GPL570 & GPL96
GENE_863,Shared,GPL570 & GPL96
GENE_864,Shared,GPL570 & GPL96
GENE_865,Shared,GPL570 & GPL96
GENE_866,Shared,GPL570 & GPL96
GENE_867,Shared,GPL570 & GPL96
GENE_868,Shared,GPL570 & GPL96
GENE_869,Shared,GPL570 & GPL96
GENE_870,Shared,GPL570 & GPL96
GENE_871,Shared,GPL570 & GPL96
GENE_872,Shared,GPL570 & GPL96
GENE_873,Shared,GPL570 & GPL96
GENE_874,Shared,GPL570 & GPL96
GENE_875,Shared,GPL570 & GPL96
GENE_876,Shared,GPL570 & GPL96
GENE_877,Shared,GPL570 & GPL96
GENE_878,Shared,GPL570 & GPL96
GENE_879,Shared,GPL570 & GPL96
GENE_880,Shared,GPL570 & GPL96
GENE_881,Shared,GPL570 & GPL96
GENE_882,Shared,GPL570 & GPL96
GENE_883,Shared,GPL570 & GPL96
GENE_884,Shared,GPL570 & GPL96
GENE_885,Shared,GPL570 & GPL96
GENE_886,Shared,GPL570 & GPL96
GENE_887,Shared,GPL570 & GPL96
GENE_888,Shared,GPL570 & GPL96
GENE_889,Shared,GPL570 & GPL96
GENE_890,Shared,GPL570 & GPL96
GENE_891,Shared,GPL570 & GPL96
GENE_892,Shared,GPL570 & GPL96
GENE_893,Shared,GPL570 & GPL96
GENE_894,Shared,GPL570 & GPL96
GENE_895,Shared,GPL570 & GPL96
GENE_896,Shared,GPL570 & GPL96
GENE_897,Shared,GPL570 & GPL96
GENE_898,Shared,GPL570 & GPL96
GENE_899,Shared,GPL570 & GPL96
GENE_900,Shared,GPL570 & GPL96
GENE_901,Shared,GPL570 & GPL96
GENE_902,Shared,GPL570 & GPL96
GENE_903,Shared,GPL570 & GPL96
GENE_904,Shared,GPL570 & GPL96
GENE_905,Shared,GPL570 & GPL96
GENE_906,Shared,GPL570 & GPL96
GENE_907,Shared,GPL570 & GPL96
GENE_908,Shared,GPL570 & GPL96
GENE_909,Shared,GPL570 & GPL96
GENE_910,Shared,GPL570 & GPL96
GENE_911,Shared,GPL570 & GPL96
GENE_912,Shared,GPL570 & GPL96
GENE_913,Shared,GPL570 & GPL96
GENE_914,Shared,GPL570 & GPL96
GENE_915,Shared,GPL570 & GPL96
GENE_916,Shared,GPL570 & GPL96
GENE_917,Shared,GPL570 & GPL96
GENE_918,Shared,GPL570 & GPL96
GENE_919,Shared,GPL570 & GPL96
GENE_920,Shared,GPL570 & GPL96
GENE_921,Shared,GPL570 & GPL96
GENE_922,Shared,GPL570 & GPL96
GENE_923,Shared,GPL570 & GPL96
GENE_924,Shared,GPL570 & GPL96
GENE_925,Shared,GPL570 & GPL96
GENE_926,Shared,GPL570 & GPL96
GENE_927,Shared,GPL570 & GPL96
GENE_928,Shared,GPL570 & GPL96
GENE_929,Shared,GPL570 & GPL96
GENE_930,Shared,GPL570 & GPL96
GENE_931,Shared,GPL570 & GPL96
GENE_932,Shared,GPL570 & GPL96
GENE_933,Shared,GPL570 & GPL96
GENE_934,Shared,GPL570 & GPL96
GENE_935,Shared,GPL570 & GPL96
GENE_936,Shared,GPL570 & GPL96
GENE_937,Shared,GPL570 & GPL96
GENE_938,Shared,GPL570 & GPL96
GENE_939,Shared,GPL570 & GPL96
GENE_940,Shared,GPL570 & GPL96
GENE_941,Shared,GPL570 & GPL96
GENE_942,Shared,GPL570 & GPL96
GENE_943,Shared,GPL570 & GPL96
GENE_944,Shared,GPL570 & GPL96
GENE_945,Shared,GPL570 & GPL96
GENE_946,Shared,GPL570 & GPL96
GENE_947,Shared,GPL570 & GPL96
GENE_948,Shared,GPL570 & GPL96
GENE_949,Shared,GPL570 & GPL96
GENE_950,Shared,GPL570 & GPL96
GENE_951,Shared,GPL570 & GPL96
GENE_952,Shared,GPL570 & GPL96
GENE_953,Shared,GPL570 & GPL96
GENE_954,Shared,GPL570 & GPL96
GENE_955,Shared,GPL570 & GPL96
GENE_956,Shared,GPL570 & GPL96
GENE_957,Shared,GPL570 & GPL96
GENE_958,Shared,GPL570 & GPL96
GENE_959,Shared,GPL570 & GPL96
GENE_960,Shared,GPL570 & GPL96
GENE_961,Shared,GPL570 & GPL96
GENE_962,Shared,GPL570 & GPL96
GENE_963,Shared,GPL570 & GPL96
GENE_964,Shared,GPL570 & GPL96
GENE_965,Shared,GPL570 & GPL96
GENE_966,Shared,GPL570 & GPL96
GENE_967,Shared,GPL570 & GPL96
GENE_968,Shared,GPL570 & GPL96
GENE_969,Shared,GPL570 & GPL96
GENE_970,Shared,GPL570 & GPL96
GENE_971,Shared,GPL570 & GPL96
GENE_972,Shared,GPL570 & GPL96
GENE_973,Shared,GPL570 & GPL96
GENE_974,Shared,GPL570 & GPL96
GENE_975,Shared,GPL570 & GPL96
GENE_976,Shared,GPL570 & GPL96
GENE_977,Shared,GPL570 & GPL96
GENE_978,Shared,GPL570 & GPL96
GENE_979,Shared,GPL570 & GPL96
GENE_980,Shared,GPL570 & GPL96
GENE_981,Shared,GPL570 & GPL96
GENE_982,Shared,GPL570 & GPL96
GENE_983,Shared,GPL570 & GPL96
GENE_984,Shared,GPL570 & GPL96
GENE_985,Shared,GPL570 & GPL96
GENE_986,Shared,GPL570 & GPL96
GENE_987,Shared,GPL570 & GPL96
GENE_988,Shared,GPL570 & GPL96
GENE_989,Shared,GPL570 & GPL96
GENE_990,Shared,GPL570 & GPL96
GENE_991,Shared,GPL570 & GPL96
GENE_992,Shared,GPL570 & GPL96
GENE_993,Shared,GPL570 & GPL96
GENE_994,Shared,GPL570 & GPL96
GENE_995,Shared,GPL570 & GPL96
GENE_996,Shared,GPL570 & GPL96
GENE_997,Shared,GPL570 & GPL96
GENE_998,Shared,GPL570 & GPL96
GENE_999,Shared,GPL570 & GPL96
GENE_1000,Shared,GPL570 & GPL96
GENE_1001,Shared,GPL570 & GPL96
GENE_1002,Shared,GPL570 & GPL96
GENE_1003,Shared,GPL570 & GPL96
GENE_1004,Shared,GPL570 & GPL96
GENE_1005,Shared,GPL570 & GPL96
GENE_1006,Shared,GPL570 & GPL96
GENE_1007,Shared,GPL570 & GPL96
GENE_1008,Shared,GPL570 & GPL96
GENE_1009,Shared,GPL570 & GPL96
GENE_1010,Shared,GPL570 & GPL96
GENE_1011,Shared,GPL570 & GPL96
GENE_1012,Shared,GPL570 & GPL96
GENE_1013,Shared,GPL570 & GPL96
GENE_1014,Shared,GPL570 & GPL96
GENE_1015,Shared,GPL570 & GPL96
GENE_1016,Shared,GPL570 & GPL96
GENE_1017,Shared,GPL570 & GPL96
GENE_1018,Shared,GPL570 & GPL96
GENE_1019,Shared,GPL570 & GPL96
GENE_1020,Shared,GPL570 & GPL96
GENE_1021,Shared,GPL570 & GPL96
GENE_1022,Shared,GPL570 & GPL96
GENE_1023,Shared,GPL570 & GPL96
GENE_1024,Shared,GPL570 & GPL96
GENE_1025,Shared,GPL570 & GPL96
GENE_1026,Shared,GPL570 & GPL96
GENE_1027,Shared,GPL570 & GPL96
GENE_1028,Shared,GPL570 & GPL96
GENE_1029,Shared,GPL570 & GPL96
GENE_1030,Shared,GPL570 & GPL96
GENE_1031,Shared,GPL570 & GPL96
GENE_1032,Shared,GPL570 & GPL96
GENE_1033,Shared,GPL570 & GPL96
GENE_1034,Shared,GPL570 & GPL96
GENE_1035,Shared,GPL570 & GPL96
GENE_1036,Shared,GPL570 & GPL96
GENE_1037,Shared,GPL570 & GPL96
GENE_1038,Shared,GPL570 & GPL96
GENE_1039,Shared,GPL570 & GPL96
GENE_1040,Shared,GPL570 & GPL96
GENE_1041,Shared,GPL570 & GPL96
GENE_1042,Shared,GPL570 & GPL96
GENE_1043,Shared,GPL570 & GPL96
GENE_1044,Shared,GPL570 & GPL96
GENE_1045,Shared,GPL570 & GPL96
GENE_1046,Shared,GPL570 & GPL96
GENE_1047,Shared,GPL570 & GPL96
GENE_1048,Shared,GPL570 & GPL96
GENE_1049,Shared,GPL570 & GPL96
GENE_1050,Shared,GPL570 & GPL96
GENE_1051,Shared,GPL570 & GPL96
GENE_1052,Shared,GPL570 & GPL96
GENE_1053,Shared,GPL570 & GPL96
GENE_1054,Shared,GPL570 & GPL96
GENE_1055,Shared,GPL570 & GPL96
GENE_1056,Shared,GPL570 & GPL96
GENE_1057,Shared,GPL570 & GPL96
GENE_1058,Shared,GPL570 & GPL96
GENE_1059,Shared,GPL570 & GPL96
GENE_1060,Shared,GPL570 & GPL96
GENE_1061,Shared,GPL570 & GPL96
GENE_1062,Shared,GPL570 & GPL96
GENE_1063,Shared,GPL570 & GPL96
GENE_1064,Shared,GPL570 & GPL96
GENE_1065,Shared,GPL570 & GPL96
GENE_1066,Shared,GPL570 & GPL96
GENE_1067,Shared,GPL570 & GPL96
GENE_1068,Shared,GPL570 & GPL96
GENE_1069,Shared,GPL570 & GPL96
GENE_1070,Shared,GPL570 & GPL96
GENE_1071,Shared,GPL570 & GPL96
GENE_1072,Shared,GPL570 & GPL96
GENE_1073,Shared,GPL570 & GPL96
GENE_1074,Shared,GPL570 & GPL96
GENE_1075,Shared,GPL570 & GPL96
GENE_1076,Shared,GPL570 & GPL96
GENE_1077,Shared,GPL570 & GPL96
GENE_1078,Shared,GPL570 & GPL96
GENE_1079,Shared,GPL570 & GPL96
GENE_1080,Shared,GPL570 & GPL96
GENE_1081,Shared,GPL570 & GPL96
GENE_1082,Shared,GPL570 & GPL96
GENE_1083,Shared,GPL570 & GPL96
GENE_1084,Shared,GPL570 & GPL96
GENE_1085,Shared,GPL570 & GPL96
GENE_1086,Shared,GPL570 & GPL96
GENE_1087,Shared,GPL570 & GPL96
GENE_1088,Shared,GPL570 & GPL96
GENE_1089,Shared,GPL570 & GPL96
GENE_1090,Shared,GPL570 & GPL96
GENE_1091,Shared,GPL570 & GPL96
GENE_1092,Shared,GPL570 & GPL96
GENE_1093,Shared,GPL570 & GPL96
GENE_1094,Shared,GPL570 & GPL96
GENE_1095,Shared,GPL570 & GPL96
GENE_1096,Shared,GPL570 & GPL96
GENE_1097,Shared,GPL570 & GPL96
GENE_1098,Shared,GPL570 & GPL96
GENE_1099,Shared,GPL570 & GPL96
GENE_1100,Shared,GPL570 & GPL96
GENE_1101,Shared,GPL570 & GPL96
GENE_1102,Shared,GPL570 & GPL96
GENE_1103,Shared,GPL570 & GPL96
GENE_1104,Shared,GPL570 & GPL96
GENE_1105,Shared,GPL570 & GPL96
GENE_1106,Shared,GPL570 & GPL96
GENE_1107,Shared,GPL570 & GPL96
GENE_1108,Shared,GPL570 & GPL96
GENE_1109,Shared,GPL570 & GPL96
GENE_1110,Shared,GPL570 & GPL96
GENE_1111,Shared,GPL570 & GPL96
GENE_1112,Shared,GPL570 & GPL96
GENE_1113,Shared,GPL570 & GPL96
GENE_1114,Shared,GPL570 & GPL96
GENE_1115,Shared,GPL570 & GPL96
GENE_1116,Shared,GPL570 & GPL96
GENE_1117,Shared,GPL570 & GPL96
GENE_1118,Shared,GPL570 & GPL96
GENE_1119,Shared,GPL570 & GPL96
GENE_1120,Shared,GPL570 & GPL96
GENE_1121,Shared,GPL570 & GPL96
GENE_1122,Shared,GPL570 & GPL96
GENE_1123,Shared,GPL570 & GPL96
GENE_1124,Shared,GPL570 & GPL96
GENE_1125,Shared,GPL570 & GPL96
GENE_1126,Shared,GPL570 & GPL96
GENE_1127,Shared,GPL570 & GPL96
GENE_1128,Shared,GPL570 & GPL96
GENE_1129,Shared,GPL570 & GPL96
GENE_1130,Shared,GPL570 & GPL96
GENE_1131,Shared,GPL570 & GPL96
GENE_1132,Shared,GPL570 & GPL96
GENE_1133,Shared,GPL570 & GPL96
GENE_1134,Shared,GPL570 & GPL96
GENE_1135,Shared,GPL570 & GPL96
GENE_1136,Shared,GPL570 & GPL96
GENE_1137,Shared,GPL570 & GPL96
GENE_1138,Shared,GPL570 & GPL96
GENE_1139,Shared,GPL570 & GPL96
GENE_1140,Shared,GPL570 & GPL96
GENE_1141,Shared,GPL570 & GPL96
GENE_1142,Shared,GPL570 & GPL96
GENE_1143,Shared,GPL570 & GPL96
GENE_1144,Shared,GPL570 & GPL96
GENE_1145,Shared,GPL570 & GPL96
GENE_1146,Shared,GPL570 & GPL96
GENE_1147,Shared,GPL570 & GPL96
GENE_1148,Shared,GPL570 & GPL96
GENE_1149,Shared,GPL570 & GPL96
GENE_1150,Shared,GPL570 & GPL96
GENE_1151,Shared,GPL570 & GPL96
GENE_1152,Shared,GPL570 & GPL96
GENE_1153,Shared,GPL570 & GPL96
GENE_1154,Shared,GPL570 & GPL96
GENE_1155,Shared,GPL570 & GPL96
GENE_1156,Shared,GPL570 & GPL96
GENE_1157,Shared,GPL570 & GPL96
GENE_1158,Shared,GPL570 & GPL96
GENE_1159,Shared,GPL570 & GPL96
GENE_1160,Shared,GPL570 & GPL96
GENE_1161,Shared,GPL570 & GPL96
GENE_1162,Shared,GPL570 & GPL96
GENE_1163,Shared,GPL570 & GPL96
GENE_1164,Shared,GPL570 & GPL96
GENE_1165,Shared,GPL570 & GPL96
GENE_1166,Shared,GPL570 & GPL96
GENE_1167,Shared,GPL570 & GPL96
GENE_1168,Shared,GPL570 & GPL96
GENE_1169,Shared,GPL570 & GPL96
GENE_1170,Shared,GPL570 & GPL96
GENE_1171,Shared,GPL570 & GPL96
GENE_1172,Shared,GPL570 & GPL96
GENE_1173,Shared,GPL570 & GPL96
GENE_1174,Shared,GPL570 & GPL96
GENE_1175,Shared,GPL570 & GPL96
GENE_1176,Shared,GPL570 & GPL96
GENE_1177,Shared,GPL570 & GPL96
GENE_1178,Shared,GPL570 & GPL96
GENE_1179,Shared,GPL570 & GPL96
GENE_1180,Shared,GPL570 & GPL96
GENE_1181,Shared,GPL570 & GPL96
GENE_1182,Shared,GPL570 & GPL96
GENE_1183,Shared,GPL570 & GPL96
GENE_1184,Shared,GPL570 & GPL96
GENE_1185,Shared,GPL570 & GPL96
GENE_1186,Shared,GPL570 & GPL96
GENE_1187,Shared,GPL570 & GPL96
GENE_1188,Shared,GPL570 & GPL96
GENE_1189,Shared,GPL570 & GPL96
GENE_1190,Shared,GPL570 & GPL96
GENE_1191,Shared,GPL570 & GPL96
GENE_1192,Shared,GPL570 & GPL96
GENE_1193,Shared,GPL570 & GPL96
GENE_1194,Shared,GPL570 & GPL96
GENE_1195,Shared,GPL570 & GPL96
GENE_1196,Shared,GPL570 & GPL96
GENE_1197,Shared,GPL570 & GPL96
GENE_1198,Shared,GPL570 & GPL96
GENE_1199,Shared,GPL570 & GPL96
GENE_1200,Shared,GPL570 & GPL96
GENE_1201,Shared,GPL570 & GPL96
GENE_1202,Shared,GPL570 & GPL96
GENE_1203,Shared,GPL570 & GPL96
GENE_1204,Shared,GPL570 & GPL96
GENE_1205,Shared,GPL570 & GPL96
GENE_1206,Shared,GPL570 & GPL96
GENE_1207,Shared,GPL570 & GPL96
GENE_1208,Shared,GPL570 & GPL96
GENE_1209,Shared,GPL570 & GPL96
GENE_1210,Shared,GPL570 & GPL96
GENE_1211,Shared,GPL570 & GPL96
GENE_1212,Shared,GPL570 & GPL96
GENE_1213,Shared,GPL570 & GPL96
GENE_1214,Shared,GPL570 & GPL96
GENE_1215,Shared,GPL570 & GPL96
GENE_1216,Shared,GPL570 & GPL96
GENE_1217,Shared,GPL570 & GPL96
GENE_1218,Shared,GPL570 & GPL96
GENE_1219,Shared,GPL570 & GPL96
GENE_1220,Shared,GPL570 & GPL96
GENE_1221,Shared,GPL570 & GPL96
GENE_1222,Shared,GPL570 & GPL96
GENE_1223,Shared,GPL570 & GPL96
GENE_1224,Shared,GPL570 & GPL96
GENE_1225,Shared,GPL570 & GPL96
GENE_1226,Shared,GPL570 & GPL96
GENE_1227,Shared,GPL570 & GPL96
GENE_1228,Shared,GPL570 & GPL96
GENE_1229,Shared,GPL570 & GPL96
GENE_1230,Shared,GPL570 & GPL96
GENE_1231,Shared,GPL570 & GPL96
GENE_1232,Shared,GPL570 & GPL96
GENE_1233,Shared,GPL570 & GPL96
GENE_1234,Shared,GPL570 & GPL96
GENE_1235,Shared,GPL570 & GPL96
GENE_1236,Shared,GPL570 & GPL96
GENE_1237,Shared,GPL570 & GPL96
GENE_1238,Shared,GPL570 & GPL96
GENE_1239,Shared,GPL570 & GPL96
GENE_1240,Shared,GPL570 & GPL96
GENE_1241,Shared,GPL570 & GPL96
GENE_1242,Shared,GPL570 & GPL96
GENE_1243,Shared,GPL570 & GPL96
GENE_1244,Shared,GPL570 & GPL96
GENE_1245,Shared,GPL570 & GPL96
GENE_1246,Shared,GPL570 & GPL96
GENE_1247,Shared,GPL570 & GPL96
GENE_1248,Shared,GPL570 & GPL96
GENE_1249,Shared,GPL570 & GPL96
GENE_1250,Shared,GPL570 & GPL96
GENE_1251,Shared,GPL570 & GPL96
GENE_1252,Shared,GPL570 & GPL96
GENE_1253,Shared,GPL570 & GPL96
GENE_1254,Shared,GPL570 & GPL96
GENE_1255,Shared,GPL570 & GPL96
GENE_1256,Shared,GPL570 & GPL96
GENE_1257,Shared,GPL570 & GPL96
GENE_1258,Shared,GPL570 & GPL96
GENE_1259,Shared,GPL570 & GPL96
GENE_1260,Shared,GPL570 & GPL96
GENE_1261,Shared,GPL570 & GPL96
GENE_1262,Shared,GPL570 & GPL96
GENE_1263,Shared,GPL570 & GPL96
GENE_1264,Shared,GPL570 & GPL96
GENE_1265,Shared,GPL570 & GPL96
GENE_1266,Shared,GPL570 & GPL96
GENE_1267,Shared,GPL570 & GPL96
GENE_1268,Shared,GPL570 & GPL96
GENE_1269,Shared,GPL570 & GPL96
GENE_1270,Shared,GPL570 & GPL96
GENE_1271,Shared,GPL570 & GPL96
GENE_1272,Shared,GPL570 & GPL96
GENE_1273,Shared,GPL570 & GPL96
GENE_1274,Shared,GPL570 & GPL96
GENE_1275,Shared,GPL570 & GPL96
GENE_1276,Shared,GPL570 & GPL96
GENE_1277,Shared,GPL570 & GPL96
GENE_1278,Shared,GPL570 & GPL96
GENE_1279,Shared,GPL570 & GPL96
GENE_1280,Shared,GPL570 & GPL96
GENE_1281,Shared,GPL570 & GPL96
GENE_1282,Shared,GPL570 & GPL96
GENE_1283,Shared,GPL570 & GPL96
GENE_1284,Shared,GPL570 & GPL96
GENE_1285,Shared,GPL570 & GPL96
GENE_1286,Shared,GPL570 & GPL96
GENE_1287,Shared,GPL570 & GPL96
GENE_1288,Shared,GPL570 & GPL96
GENE_1289,Shared,GPL570 & GPL96
GENE_1290,Shared,GPL570 & GPL96
GENE_1291,Shared,GPL570 & GPL96
GENE_1292,Shared,GPL570 & GPL96
GENE_1293,Shared,GPL570 & GPL96
GENE_1294,Shared,GPL570 & GPL96
GENE_1295,Shared,GPL570 & GPL96
GENE_1296,Shared,GPL570 & GPL96
GENE_1297,Shared,GPL570 & GPL96
GENE_1298,Shared,GPL570 & GPL96
GENE_1299,Shared,GPL570 & GPL96
GENE_1300,Shared,GPL570 & GPL96
GENE_1301,Shared,GPL570 & GPL96
GENE_1302,Shared,GPL570 & GPL96
GENE_1303,Shared,GPL570 & GPL96
GENE_1304,Shared,GPL570 & GPL96
GENE_1305,Shared,GPL570 & GPL96
GENE_1306,Shared,GPL570 & GPL96
GENE_1307,Shared,GPL570 & GPL96
GENE_1308,Shared,GPL570 & GPL96
GENE_1309,Shared,GPL570 & GPL96
GENE_1310,Shared,GPL570 & GPL96
GENE_1311,Shared,GPL570 & GPL96
GENE_1312,Shared,GPL570 & GPL96
GENE_1313,Shared,GPL570 & GPL96
GENE_1314,Shared,GPL570 & GPL96
